286,Iasi_retea,SO2,0.0,3.0,47.151112,27.583614,Background
287,Iasi_retea,NO2,0.0,27.0,47.151112,27.583614,Background
288,Iasi_retea,NOX as NO2,38.29,30.0,47.151112,27.583614,Background
289,Iasi_retea,PM2.5,21.57,25.0,47.151112,27.583614,Background
290,Iasi_retea,O3,0.0,0.0,47.158058,27.614458,Industrial
291,Iasi_retea,O3,0.0,-1,47.158058,27.614458,Industrial
292,Iasi_retea,NO2,0.0,18.0,47.158058,27.614458,Industrial
293,Iasi_retea,NO2,0.0,27.0,47.158058,27.614458,Industrial
294,Iasi_retea,SO2,0.0,-1,47.198891,27.545277,Background
295,Iasi_retea,PM10,3.0,50.0,47.198891,27.545277,Background
296,Iasi_retea,O3,0.0,-1,47.198891,27.545277,Background
297,Iasi_retea,CO,0.0,0.0,47.198891,27.545277,Background
298,Iasi_retea,SO2,4.79,20.0,47.13716,27.693067,Background
299,Iasi_retea,PM10,32.17,-1,47.13716,27.693067,Background
300,Iasi_retea,O3,0.0,-1,47.13716,27.693067,Background
301,Alba_RNMCA,SO2,0.0,-1,46.064224,23.563482,Background
302,Alba_RNMCA,SO2,0.0,3.0,46.064224,23.563482,Background
303,Alba_RNMCA,PM10,11.0,50.0,46.064224,23.563482,Background
304,Alba_RNMCA,NO2,0.0,27.0,46.064224,23.563482,Background
305,Alba_RNMCA,NOX as NO2,29.63,30.0,46.064224,23.563482,Background
306,Alba_RNMCA,O3,0.0,-1,45.9669,23.561399,Industrial
307,Alba_RNMCA,PM10,11.0,50.0,46.108295,23.225601,Industrial
308,Alba_RNMCA,O3,0.0,-1,46.108295,23.225601,Industrial
309,Alba_RNMCA,NO2,12.17,60.0,46.108295,23.225601,Industrial
310,Alba_RNMCA,NO2,12.17,-1,46.108295,23.225601,Industrial
311,Arad_RNMCA,SO2,10.65,20.0,46.181389,21.334721,Traffic
312,Arad_RNMCA,PM10,25.31,-1,46.181389,21.334721,Traffic
313,Arad_RNMCA,O3,0.0,-1,46.181389,21.334721,Traffic
314,Arad_RNMCA,SO2,0.0,24.0,46.190552,21.302483,Background
315,Arad_RNMCA,NO2,14.42,-1,46.190552,21.302483,Background
316,Arad_RNMCA,NOX as NO2,24.14,30.0,46.190552,21.302483,Background
317,Arges_RNMCA,SO2,0.0,24.0,44.870219,24.854518,Traffic
318,Arges_RNMCA,O3,0.0,-1,44.858171,24.87715,Background
319,Arges_RNMCA,O3,0.0,0.0,44.858171,24.87715,Background
320,Arges_RNMCA,PM2.5,13.38,25.0,44.858171,24.87715,Background
321,Arges_RNMCA,O3,0.0,-1,44.755625,24.97548,Industrial
322,Arges_RNMCA,O3,1.0,0.0,44.755625,24.97548,Industrial
323,Bacau_RNMCA,SO2,3.69,20.0,46.564594,26.910671,Background
324,Bacau_RNMCA,O3,0.0,-1,46.564594,26.910671,Background
325,Bacau_RNMCA,O3,0.0,-1,46.564594,26.910671,Background
326,Bacau_RNMCA,SO2,0.0,24.0,46.555931,26.927031,Industrial
327,Bacau_RNMCA,SO2,0.0,3.0,46.256931,26.793091,Industrial
328,Bacau_RNMCA,SO2,6.36,20.0,46.256931,26.793091,Industrial
329,Bacau_RNMCA,O3,0.0,-1,46.256931,26.793091,Industrial
330,Bacau_RNMCA,O3,0.0,-1,46.256931,26.793091,Industrial
331,Bacau_RNMCA,O3,0.0,0.0,46.256931,26.793091,Industrial
332,Bihor_RNMCA,SO2,0.0,24.0,47.068611,21.927238,Background
333,Bihor_RNMCA,SO2,0.0,-1,47.097504,21.901402,Industrial
334,Bihor_RNMCA,PM10,28.0,50.0,47.097504,21.901402,Industrial
335,Bihor_RNMCA,PM10,45.02,50.0,47.097504,21.901402,Industrial
336,Bihor_RNMCA,O3,0.0,-1,47.097504,21.901402,Industrial
337,Bihor_RNMCA,O3,0.0,-1,47.097504,21.901402,Industrial
338,Bihor_RNMCA,O3,0.0,0.0,47.097504,21.901402,Industrial
339,Bistrita_RNMCA,PM10,17.98,40.0,47.127377,24.495428,Background
340,Bistrita_RNMCA,CO,0.0,0.0,47.127377,24.495428,Background
341,Botosani_RNMCA,SO2,17.42,20.0,47.739891,26.658577,Background
342,Braila_RNMCA,O3,0.0,0.0,45.26297,27.96966,Background
343,Braila_RNMCA,O3,0.0,-1,45.26297,27.96966,Background
344,Braila_RNMCA,O3,0.0,-1,45.26297,27.96966,Background
345,Braila_RNMCA,CO,0.0,0.0,45.16853,27.922554,Industrial
346,Brasov_RNMCA,PM10,23.13,-1,45.65937,25.616217,Traffic
347,Brasov_RNMCA,O3,0.0,-1,45.65937,25.616217,Traffic
348,Brasov_RNMCA,O3,0.0,-1,45.65937,25.616217,Traffic
349,Brasov_RNMCA,NO2,0.0,18.0,45.65937,25.616217,Traffic
350,Brasov_RNMCA,NO2,0.0,-1,45.65937,25.616217,Traffic
351,Buzau_RNMCA,SO2,0.0,24.0,45.153606,26.819145,Background
352,Buzau_RNMCA,PM10,39.97,50.0,45.153606,26.819145,Background
353,Caras_RNMCA,CO,0.0,0.0,45.299332,21.872139,Industrial
354,Caras_RNMCA,PM10,21.07,50.0,45.518608,22.352751,Industrial
355,Caras_RNMCA,PM10,11.54,-1,45.518608,22.352751,Industrial
356,Caras_RNMCA,O3,0.0,0.0,45.518608,22.352751,Industrial
357,Caras_RNMCA,O3,0.0,-1,45.518608,22.352751,Industrial
358,Caras_RNMCA,O3,0.0,-1,45.518608,22.352751,Industrial
359,Constanta_RNMCA,PM10,46.7,50.0,44.177952,28.636391,Traffic
360,Constanta_RNMCA,PM10,19.19,40.0,44.312351,28.623131,Background
361,Constanta_RNMCA,SO2,6.88,20.0,43.815163,28.582516,Traffic
362,Constanta_RNMCA,NO2,0.0,18.0,43.815163,28.582516,Traffic
363,Constanta_RNMCA,NO2,0.0,-1,43.815163,28.582516,Traffic
